,c1,c24,gasolineSing92Crack,naphthaNWECrack,r10,gasolineEuroCrack
2013-07-09 11:45:00,-14.22,15.41531544,7.312213685,-9.05,106.182,10.2015294118
2013-07-09 12:00:00,-14.24,15.42253691,7.283860744,-9.05,106.158,10.1838607443
2013-07-09 12:15:00,-14.2,15.45040207,7.297218487,-9.05,106.119,10.1972184874
2013-07-09 12:30:00,-14.22,15.45653691,7.297560624,-9.05,106.124,10.1975606242
2013-07-09 12:45:00,-14.26,15.46846492,7.300981993,-9.05,106.174,10.2009819928
2013-07-09 13:00:00,-14.26,15.50220805,7.30132413,-9.05,106.179,10.2013241297
2013-07-09 13:15:00,-14.26,15.54086577,7.284901561,-9.05,105.939,10.1849015606
2013-07-09 13:30:00,-14.16,15.55542282,7.328938776,-9.0,105.958,10.2289387755
2013-07-09 13:45:00,-14.2,15.51535693,7.340444178,-9.0,105.97,10.2404441777
2013-07-09 14:00:00,-14.2,15.51442953,7.352761104,-9.0,106.15,10.2527611044
2013-07-09 14:15:00,-14.215,15.57820805,7.408308523,-8.95,106.103,10.3083085234
2013-07-09 14:30:00,-14.275,15.58073764,7.393244898,-8.95,106.039,10.293244898
2013-07-09 14:45:00,-14.31,15.52604271,7.434403361,-8.9,106.094,10.3344033613
2013-07-09 15:00:00,-14.27,15.58884869,7.512546218,-8.85,106.143,10.4125462185
2013-07-09 15:15:00,-14.295,15.56705613,7.585816327,-8.8,106.355,10.4858163265
2013-07-09 15:30:00,-14.28,15.47199451,7.638430972,-8.75,106.109,10.5384309724
2013-07-09 15:45:00,-14.245,15.50691458,7.610889556,-8.765,106.253,10.5108895558
2013-07-09 16:00:00,-14.22,15.45832398,7.734442977,-8.65,106.263,10.6344429772
2013-07-09 16:15:00,-14.23,15.43202868,7.636632653,-8.75,106.395,10.5366326531
2013-07-09 16:30:00,-14.245,15.42453447,6.859,-8.95,106.442,10.3315054022
2013-07-09 16:45:00,-14.265,15.40878462,7.41959904,-8.95,106.268,10.3195990396
2013-07-09 17:00:00,-14.27,15.44698231,7.417404562,-8.95,106.314,10.3174045618
2013-07-09 17:15:00,-14.22,15.43732398,7.415351741,-8.95,106.284,10.3153517407
2013-07-09 17:30:00,-14.2,15.41106711,7.301204082,-9.05,106.349,10.2012040816
2013-07-09 17:45:00,-14.2,15.43218121,7.316104442,-9.05,106.395,10.2161044418
2013-07-09 18:00:00,-14.25,15.48095973,7.313914766,-9.05,106.363,10.2139147659
2013-07-09 18:15:00,-14.28,15.48573826,7.304051621,-9.05,106.375,10.2040516206
2013-07-09 18:30:00,-14.285,15.46846858,7.298367347,-9.05,106.37,10.1983673469
2013-07-09 18:45:00,-14.25,15.48880415,7.316446579,-9.05,106.4,10.2164465786
2013-07-09 19:00:00,-14.25,15.45218792,7.325068427,-9.05,106.526,10.2250684274
2013-07-09 19:15:00,-14.25,15.42610128,7.328763505,-9.05,106.58,10.2287635054
2013-07-09 19:30:00,-14.249,15.36077242,7.341190876,-9.05,106.746,10.2411908764
2013-07-09 19:45:00,-14.25,15.38485906,7.336564226,-9.05,106.694,10.2365642257
2013-07-09 20:00:00,-14.22,15.4088798,7.331090036,-9.05,106.614,10.231090036
2013-07-10 07:00:00,-14.27,15.29535021,7.3537491,-9.05,106.789,10.2537490996
2013-07-10 07:15:00,-14.28,15.29790055,7.334853541,-9.05,106.669,10.2348535414
2013-07-10 07:30:00,-14.28,15.2984576,7.337111645,-9.05,106.702,10.2371116447
2013-07-10 07:45:00,-14.28,15.32532276,7.334511405,-9.05,106.664,10.2345114046
2013-07-10 08:00:00,-14.48,15.31379317,7.307453782,-9.05,106.737,10.2074537815
2013-07-10 08:15:00,-14.52,15.3180421,7.323201681,-9.05,106.811,10.2232016807
2013-07-10 08:30:00,-14.495,15.37800732,7.41722449,-9.0,107.014,10.3172244898
2013-07-10 08:45:00,-14.65,15.35923551,7.849722689,-8.6,107.167,10.7497226891
2013-07-10 09:00:00,-14.655,15.38187919,7.576110444,-8.85,107.15,10.4761104442
2013-07-10 09:15:00,-14.7,15.41670592,7.79657503,-8.65,107.171,10.69657503
2013-07-10 09:30:00,-14.725,15.49759182,7.892990396,-8.8,107.023,10.7929903962
2013-07-10 09:45:00,-14.75,15.49784686,8.025722689,-8.65,107.011,10.9257226891
2013-07-10 10:00:00,-14.75,15.48682611,8.030307323,-8.65,107.078,10.9303073229
2013-07-10 10:15:00,-14.735,15.48728981,8.04017527,-8.65,106.988,10.9401752701
2013-07-10 10:30:00,-14.65,15.48957718,8.619662665,-8.65,106.997,11.5250048019
2013-07-10 10:45:00,-14.645,15.46102013,8.630004802,-8.65,106.992,11.5300048019
2013-07-10 11:00:00,-14.65,15.48806833,8.625483794,-8.65,107.004,11.5254837935
2013-07-10 11:15:00,-14.645,15.47662538,8.794169268,-8.5,107.049,11.6941692677
2013-07-10 11:30:00,-14.655,15.41119361,8.787522209,-8.5,107.108,11.6875222089
2013-07-10 11:45:00,-14.64,15.45679866,8.786363746,-8.5,107.013,11.6863637455
2013-07-10 12:00:00,-14.55,15.4489335,8.841085234,-8.45,107.032,11.7410852341
2013-07-10 12:15:00,-14.525,15.42811348,8.854364946,-8.45,107.148,11.754364946
2013-07-10 12:30:00,-14.54,15.42777791,8.845601441,-8.45,107.098,11.7456014406
2013-07-10 12:45:00,-14.54,15.42280537,8.852444178,-8.45,107.198,11.7524441777
2013-07-10 13:00:00,-14.54,15.41282611,8.849296519,-8.45,107.152,11.7492965186
2013-07-10 13:15:00,-14.55,15.37937035,8.849707083,-8.45,107.158,11.7497070828
2013-07-10 13:30:00,-14.475,15.37492739,8.846965186,-8.45,107.196,11.7469651861
2013-07-10 13:45:00,-14.5,15.32779256,8.854770708,-8.45,107.232,11.7547707083
2013-07-10 14:00:00,-14.5,15.34245699,8.850322929,-8.45,107.167,11.7503229292
2013-07-10 14:15:00,-14.49,15.3075119,8.822981993,-8.5,107.392,11.7229819928
2013-07-10 14:30:00,-14.49,15.31912813,8.816070828,-8.5,107.291,11.7160708283
2013-07-10 14:45:00,-14.47,15.34606223,8.748201681,-8.55,107.236,11.6482016807
2013-07-10 15:00:00,-14.37,15.35782123,8.744721489,-8.55,107.029,11.6447214886
2013-07-10 15:15:00,-14.35,15.37800732,8.733010804,-8.55,107.014,11.6330108043
2013-07-10 15:30:00,-14.3,15.302928,8.715561825,-8.55,106.759,11.6155618247
2013-07-10 15:45:00,-14.27,15.29197153,8.764310924,-8.55,107.003,11.6643109244
2013-07-10 16:00:00,-14.31,15.28837828,8.751769508,-8.55,107.132,11.6517695078
2013-07-10 16:15:00,-14.35,15.29112996,8.805454982,-8.5,107.292,11.705454982
2013-07-10 16:30:00,-14.24,15.30894326,7.738,-8.5,107.028,11.6980744298
2013-07-10 16:45:00,-14.27,15.33306345,8.677331333,-8.6,106.981,11.5773313325
2013-07-10 17:00:00,-14.22,15.3115723,8.67842617,-8.6,106.997,11.5784261705
2013-07-10 17:15:00,-14.26,15.3532709,8.678279712,-8.6,107.151,11.5782797119
2013-07-10 17:30:00,-14.25,15.46828371,8.685268908,-8.6,107.097,11.5852689076
2013-07-10 17:45:00,-14.25,15.4284698,8.848612245,-8.45,107.142,11.7486122449
2013-07-10 18:00:00,-14.25,15.40424832,8.851417767,-8.45,107.183,11.7514177671
2013-07-10 18:15:00,-14.246,15.5084698,8.847411765,-8.45,107.062,11.7474117647
2013-07-10 18:30:00,-14.22,15.43518243,8.826012005,-8.47,107.124,11.7260120048
2013-07-10 18:45:00,-14.2,15.43965629,8.847791116,-8.45,107.13,11.7477911164
2013-07-10 19:00:00,-14.2,15.43361928,8.85134934,-8.45,107.182,11.7513493397
2013-07-10 19:15:00,-14.25,15.36572666,8.850254502,-8.45,107.166,11.7502545018
2013-07-10 19:30:00,-14.213,15.34128371,9.734091236,-8.45,107.224,12.6340912365
2013-07-10 19:45:00,-14.165,15.43864165,9.682657863,-8.45,106.972,12.5826578631
2013-07-10 20:00:00,-14.2,15.4046443,9.668420168,-8.45,106.842,12.5684201681
2013-07-11 07:00:00,-14.2,15.38773215,9.717756303,-8.45,107.563,12.6177563025
2013-07-11 07:15:00,-14.225,15.35311755,9.689334934,-8.45,107.538,12.589334934
2013-07-11 07:30:00,-14.2,15.36544036,9.712282113,-8.45,107.483,12.6122821128
2013-07-11 07:45:00,-14.2,15.37428249,9.710639856,-8.45,107.459,12.6106398559
2013-07-11 08:00:00,-14.2,15.4737047,9.705370948,-8.45,107.382,12.6053709484
2013-07-11 08:15:00,-14.2,15.34031442,9.706397359,-8.45,107.397,12.6063973589
2013-07-11 08:30:00,-14.2,15.39233394,9.410623049,-8.4,107.557,12.3106230492
2013-07-11 08:45:00,-14.17,15.50302624,9.4142497,-8.4,107.61,12.3142496999
2013-07-11 09:00:00,-14.185,15.50264578,9.398565426,-8.4,107.615,12.2985654262
2013-07-11 09:15:00,-14.15,15.4718255,9.413702281,-8.4,107.602,12.3137022809
2013-07-11 09:30:00,-14.15,15.43910921,9.456722689,-8.35,107.45,12.3567226891
2013-07-11 09:45:00,-14.05,15.47619585,9.559117647,-8.25,107.385,12.4591176471
2013-07-11 10:00:00,-14.0,15.56692617,9.604806723,-8.2,107.272,12.5048067227
2013-07-11 10:15:00,-13.845,15.58514094,9.597421369,-8.2,107.086,12.4974213685
2013-07-11 10:30:00,-13.9,15.57939719,9.461145258,-8.3,106.812,12.3611452581
2013-07-11 10:45:00,-13.86,15.62088367,9.466614646,-8.3,106.97,12.3666146459
2013-07-11 11:00:00,-13.8,15.65938316,9.475177671,-8.3,106.939,12.3751776711
2013-07-11 11:15:00,-13.815,15.68173948,9.564078031,-8.2,106.911,12.4640780312
2013-07-11 11:30:00,-13.8,15.62964938,9.59119928,-8.2,106.917,12.4911992797
2013-07-11 11:45:00,-13.81,15.58605613,9.581394958,-8.2,107.086,12.481394958
2013-07-11 12:00:00,-13.855,15.62384767,9.572162065,-8.2,106.873,12.4721620648
2013-07-11 12:15:00,-13.85,15.58114582,9.635505402,-8.15,107.018,12.5355054022
2013-07-11 12:30:00,-13.85,15.55240207,9.640779112,-8.15,107.017,12.5407791116
2013-07-11 12:45:00,-13.85,15.5821687,9.628384154,-8.15,106.992,12.5283841537
2013-07-11 13:00:00,-13.855,15.59272575,9.63530012,-8.15,107.015,12.53530012
2013-07-11 13:15:00,-13.9,15.56351098,9.67014886,-8.15,107.212,12.5701488595
2013-07-11 13:30:00,-13.85,15.48814277,9.650290516,-8.15,107.156,12.5502905162
2013-07-11 13:45:00,-13.82,15.53567389,9.632753902,-8.15,107.212,12.5327539016
2013-07-11 14:00:00,-13.9,15.56880781,9.537769508,-8.15,107.266,12.4377695078
2013-07-11 14:15:00,-13.9,15.5241626,9.635990396,-8.05,107.14,12.5359903962
2013-07-11 14:30:00,-13.91,15.4901626,9.73447539,-7.95,107.174,12.6344753902
2013-07-11 14:45:00,-13.845,15.44835143,9.8962497,-7.8,107.118,12.7962496999
2013-07-11 15:00:00,-13.84,15.48260555,9.957066026,-7.75,107.148,12.8570660264
2013-07-11 15:15:00,-13.835,15.43379439,9.959055222,-7.75,107.099,12.8590552221
2013-07-11 15:30:00,-13.8,15.42165741,10.00508163,-7.72,107.069,12.9050816327
2013-07-11 15:45:00,-13.75,15.46591458,10.00337095,-7.7,107.044,12.9033709484
2013-07-11 16:00:00,-13.65,15.39974161,9.73282473,-7.7,106.599,12.6328247299
2013-07-11 16:15:00,-13.59,15.37056589,9.569765906,-7.75,106.595,12.4697659064
2013-07-11 16:30:00,-13.7,15.36821202,9.207,-7.75,106.817,12.3542244898
2013-07-11 16:45:00,-13.7,15.19714979,9.505182473,-7.7,106.781,12.405182473
2013-07-11 17:00:00,-13.55,15.25592465,9.382054022,-7.8,106.543,12.2820540216
2013-07-11 17:15:00,-13.465,15.35720165,9.361785114,-7.8,106.481,12.261785114
2013-07-11 17:30:00,-13.49,15.32137431,9.396296519,-7.8,106.595,12.2962965186
2013-07-11 17:45:00,-13.535,15.24316534,9.382684274,-7.8,106.318,12.2826842737
2013-07-11 18:00:00,-13.497,15.25103874,9.810354142,-7.8,106.615,12.7103541417
2013-07-11 18:15:00,-13.45,15.2502047,9.802222089,-7.8,106.543,12.7022220888
2013-07-11 18:30:00,-13.45,15.2230906,9.799484994,-7.8,106.503,12.699484994
2013-07-11 18:45:00,-13.44,15.15662172,9.821801921,-7.8,106.673,12.7218019208
2013-07-11 19:00:00,-13.45,15.15706467,9.808791116,-7.8,106.639,12.7087911164
2013-07-11 19:15:00,-13.45,15.14426022,9.813307323,-7.8,106.705,12.7133073229
2013-07-11 19:30:00,-13.55,15.24667724,9.808791116,-7.8,106.639,12.7087911164
2013-07-11 19:45:00,-13.6,15.29603874,9.804069628,-7.8,106.57,12.7040696279
2013-07-11 20:00:00,-13.6,15.2700961,9.790250464,-7.813545455,106.579545455,12.6902504638
2013-07-12 07:00:00,-13.6,15.33819158,9.805164466,-7.8,106.586,12.7051644658
2013-07-12 07:15:00,-13.6,15.2899701,9.809612245,-7.8,106.651,12.7096122449
2013-07-12 07:30:00,-13.6,15.30785601,9.803795918,-7.8,106.566,12.7037959184
2013-07-12 07:45:00,-13.6,15.30915894,10.32861705,-7.7,106.534,13.2286170468
2013-07-12 08:00:00,-13.6,15.43388255,10.33388595,-7.7,106.611,13.2338859544
2013-07-12 08:15:00,-13.6,15.41638408,10.33354382,-7.7,106.606,13.2335438175
2013-07-12 08:30:00,-13.705,15.46549512,10.33251261,-7.705,106.669,13.232512605
2013-07-12 08:45:00,-13.59,15.51519219,10.82803121,-7.25,106.65,13.7280312125
2013-07-12 09:00:00,-13.6,15.41462172,10.80126651,-7.25,106.415,13.7012665066
2013-07-12 09:15:00,-13.5,15.38273581,10.80804082,-7.25,106.514,13.7080408163
2013-07-12 09:30:00,-13.75,15.29188896,10.5379916,-7.5,106.471,13.4379915966
2013-07-12 09:45:00,-13.8,15.20970409,10.49716086,-7.55,106.655,13.3971608643
2013-07-12 10:00:00,-13.946,15.16561867,10.50512965,-7.55,106.709,13.4051296519
2013-07-12 10:15:00,-14.05,15.1676504,9.969295318,-7.6,106.739,12.8692953181
2013-07-12 10:30:00,-14.0,15.24349542,9.966558223,-7.6,106.699,12.8665582233
2013-07-12 10:45:00,-14.0,15.27463545,9.964231693,-7.6,106.665,12.8642316927
2013-07-12 11:00:00,-14.0,15.21205552,9.967926771,-7.6,106.719,12.8679267707
2013-07-12 11:15:00,-14.0,15.18638133,9.96587395,-7.6,106.689,12.8658739496
2013-07-12 11:30:00,-14.0,15.10357016,9.964847539,-7.6,106.674,12.864847539
2013-07-12 11:45:00,-14.0,15.06887309,9.91169988,-7.65,106.678,12.81169988
2013-07-12 12:00:00,-14.0,15.07073002,9.86142617,-7.7,106.724,12.7614261705
2013-07-12 12:15:00,-14.045,15.0970723,9.878743097,-7.695,106.899,12.7787430972
2013-07-12 12:30:00,-14.05,15.10069768,10.01701321,-7.55,107.046,12.9170132053
2013-07-12 12:45:00,-14.15,15.07458359,10.04091837,-7.55,107.005,12.9409183673
2013-07-12 13:00:00,-14.1,15.07380506,10.03982353,-7.55,106.989,12.9398235294
2013-07-12 13:15:00,-14.215,15.01342739,10.04131453,-7.55,107.245,12.9413145258
2013-07-12 13:45:00,-14.24,15.03009182,10.01001921,-7.59,107.178,12.9100192077
2013-07-12 14:00:00,-14.15,15.12325473,10.15131933,-7.45,107.057,13.0513193277
2013-07-12 14:15:00,-14.15,15.25971416,10.37095798,-7.25,107.144,13.2709579832
2013-07-12 14:30:00,-14.15,15.28361684,10.3157575,-7.3,107.118,13.215757503
2013-07-12 14:45:00,-14.1,15.34326815,10.31719448,-7.3,107.139,13.2171944778
2013-07-12 15:00:00,-14.1,15.41166229,10.31671549,-7.3,107.132,13.2167154862
2013-07-12 15:15:00,-14.2,15.61658725,10.32711645,-7.3,107.284,13.2271164466
2013-07-12 15:30:00,-14.25,15.5722648,10.18815006,-7.15,107.147,13.73815006
2013-07-12 15:45:00,-14.15,15.53994539,10.17487515,-7.15,106.953,13.7248751501
2013-07-12 16:00:00,-14.13,15.58775656,10.23171789,-7.1,107.003,13.7817178872
2013-07-12 16:15:00,-14.13,15.53917358,10.4110036,-7.05,107.088,13.9610036014
2013-07-12 16:30:00,-14.2,15.52858725,9.426,-7.05,107.372,13.9804369748
2013-07-12 16:45:00,-14.21,15.50358725,10.52830612,-6.95,107.397,14.0783061224
2013-07-12 17:00:00,-14.17,15.4743072,10.54138535,-6.95,107.432,14.0913853541
2013-07-12 17:15:00,-14.2,15.52142739,10.48317407,-7.0,107.362,14.0331740696
2013-07-12 17:30:00,-14.19,15.46148292,10.50179592,-7.0,107.478,14.0517959184
2013-07-12 17:45:00,-14.3,15.59268883,10.50951861,-7.0,107.747,14.0595186074
2013-07-12 18:00:00,-14.25,15.58625839,10.48680072,-7.023,107.415,14.0368007203
2013-07-12 18:15:00,-14.26,15.62762965,11.21016807,-7.0,107.46,14.7601680672
2013-07-12 18:30:00,-14.26,15.67890665,11.20934694,-7.0,107.448,14.7593469388
2013-07-12 18:45:00,-14.295,15.66060067,11.22112125,-7.0,107.542,14.7711212485
2013-07-12 19:00:00,-14.3,15.60568212,11.23995318,-7.0,107.583,14.7685846339
2013-07-12 19:15:00,-14.31,15.53712508,11.21029532,-7.0,107.618,14.7602953181
2013-07-12 19:30:00,-14.285,15.42614124,11.23255822,-6.985,107.553,14.7825582233
2013-07-12 19:45:00,-14.345,15.42485815,11.22543217,-7.0,107.605,14.7754321729
2013-07-12 20:00:00,-14.4,15.39614124,11.21858463,-7.0,107.583,14.7685846339
2013-07-15 07:00:00,-14.4,15.29449603,11.21386315,-7.0,107.514,14.7638631453
2013-07-15 07:15:00,-14.4,15.27161013,11.22002161,-7.0,107.604,14.7700216086
2013-07-15 07:45:00,-14.4,15.35246065,11.23706002,-7.0,107.853,14.787060024
2013-07-15 08:00:00,-14.405,15.37646675,11.22391717,-7.0,107.739,14.7739171669
2013-07-15 08:15:00,-14.4,15.5171867,11.22002161,-7.0,107.604,14.7700216086
2013-07-15 08:30:00,-14.4,15.4453072,11.21023649,-7.0,107.461,14.7602364946
2013-07-15 08:45:00,-14.4,15.50143411,11.21516327,-7.0,107.533,14.7651632653
2013-07-15 09:00:00,-14.4,15.47998444,10.90517287,-7.05,107.437,14.7051728691
2013-07-15 09:15:00,-14.45,15.47435906,10.68816807,-7.3,107.292,14.4881680672
2013-07-15 09:30:00,-14.45,15.43338499,10.4724982,-7.65,107.263,14.2724981993
2013-07-15 09:45:00,-14.455,15.54380872,10.47242497,-7.5,107.34,14.27242497
2013-07-15 10:00:00,-14.4,15.47635906,10.58118848,-7.4,107.29,14.3811884754
2013-07-15 10:15:00,-14.45,15.43993594,10.4805042,-7.5,107.38,14.2805042017
2013-07-15 10:30:00,-14.5,15.45707596,10.53255702,-7.45,107.36,14.3325570228
2013-07-15 11:00:00,-14.46,15.45068182,10.57153061,-7.4,107.305,14.3715306122
2013-07-15 11:15:00,-14.445,15.34933344,10.58687275,-7.4,107.295,14.3868727491
2013-07-15 11:30:00,-14.3,15.36976297,10.71743457,-7.25,106.939,14.5174345738
2013-07-15 11:45:00,-14.29,15.39699115,10.42055462,-7.31,107.046,14.2205546218
2013-07-15 12:00:00,-14.3,15.40487706,10.42610684,-7.3,106.971,14.2261068427
2013-07-15 12:15:00,-14.2,15.40832001,10.41697239,-7.25,106.934,14.216972389
2013-07-15 12:30:00,-14.25,15.45099115,10.42094118,-7.25,106.992,14.2209411765
2013-07-15 12:45:00,-14.25,15.48746004,10.35793998,-7.3,106.852,14.157939976
2013-07-15 13:00:00,-14.25,15.54115406,10.30602401,-7.35,106.874,14.1060240096
2013-07-15 13:15:00,-14.254,15.51238835,10.36676951,-7.35,106.947,14.1667695078
2013-07-15 13:30:00,-14.26,15.58586394,10.46542257,-7.25,106.921,14.265422569
2013-07-15 13:45:00,-14.25,15.57699115,10.41892197,-7.3,106.866,14.2189219688
2013-07-15 14:00:00,-14.41,15.61405339,10.59994238,-7.3,107.036,14.399942377
2013-07-15 14:15:00,-14.4,15.51975046,10.61918007,-7.3,107.161,14.419180072
2013-07-15 14:30:00,-14.4,15.5079521,10.68157503,-7.25,107.136,14.48157503
2013-07-15 14:45:00,-14.3,15.52591001,10.57964946,-7.35,107.364,14.3796494598
2013-07-15 15:00:00,-14.405,15.55783527,10.74367227,-7.2,107.497,14.5436722689
2013-07-15 15:15:00,-14.38,15.5760964,10.46244178,-7.3,107.502,14.2624417767
2013-07-15 15:30:00,-14.42,15.45597834,10.57263746,-7.2,107.551,14.372637455
2013-07-15 15:45:00,-14.45,15.47458115,10.62366387,-7.15,107.516,14.4236638655
2013-07-15 16:00:00,-14.425,15.50658115,10.62681633,-7.15,107.484,14.4268163265
2013-07-15 16:15:00,-14.47,15.5091443,10.62403962,-7.2,107.425,14.4240396158
2013-07-15 16:30:00,-14.53,15.50842129,10.835,-7.35,107.465,14.266512605
2013-07-15 16:45:00,-14.499,15.47307962,10.47271309,-7.35,107.54,14.2727130852
2013-07-15 17:00:00,-14.505,15.43513819,10.46965546,-7.35,107.589,14.2696554622
2013-07-15 17:15:00,-14.5,15.4420241,10.46993397,-7.35,107.515,14.2699339736
2013-07-15 17:30:00,-14.45,15.46746705,10.46589676,-7.35,107.456,14.2658967587
2013-07-15 18:00:00,-14.395,15.46016107,10.31665426,-7.5,107.539,14.1166542617
2013-07-15 18:15:00,-14.394,15.48302105,10.31635414,-7.5,107.519,14.1163541417
2013-07-15 18:30:00,-14.4,15.46752929,10.31979712,-7.5,107.663,14.1197971188
2013-07-15 18:45:00,-14.45,15.51366931,10.31644418,-7.5,107.614,14.1164441777
2013-07-15 19:00:00,-14.4,15.50111226,10.3150072,-7.5,107.593,14.1150072029
2013-07-15 19:15:00,-14.505,15.46364338,10.31931333,-7.5,107.734,14.1193133253
2013-07-15 19:30:00,-14.5,15.27162996,10.18711645,-7.5,107.624,14.0871164466
2013-07-15 19:45:00,-14.495,15.38307962,10.19286915,-7.5,107.63,14.0928691477
2013-07-15 20:00:00,-14.495,15.41041519,10.19444298,-7.5,107.653,14.0944429772
2013-07-16 07:00:00,-14.655,15.32528768,10.16432533,-7.5,107.369,14.0643253301
2013-07-16 07:15:00,-14.65,15.39776327,10.16795678,-7.5,107.344,14.0679567827
2013-07-16 07:30:00,-14.65,15.34704637,10.16795678,-7.5,107.344,14.0679567827
2013-07-16 07:45:00,-14.65,15.43598475,10.16419328,-7.5,107.289,14.0641932773
2013-07-16 08:00:00,-14.655,15.41993289,10.16952581,-7.5,107.445,14.0695258103
2013-07-16 08:15:00,-14.655,15.38551586,10.16938896,-7.5,107.443,14.0693889556
2013-07-16 08:30:00,-14.65,15.40281879,10.17144658,-7.5,107.395,14.0714465786
2013-07-16 08:45:00,-14.65,15.47697163,10.16607803,-7.5,107.379,14.0660780312
2013-07-16 09:00:00,-14.65,15.45739475,10.25806122,-7.5,107.345,14.1580612245
2013-07-16 09:15:00,-14.67,15.48020592,10.15635054,-7.6,107.42,14.0563505402
2013-07-16 09:30:00,-14.6,15.45332672,10.32977791,-7.65,107.665,14.2297779112
2013-07-16 09:45:00,-14.655,15.51215772,9.525771909,-7.7,107.724,14.2757719088
2013-07-16 10:00:00,-14.74,15.66229134,9.422414166,-7.8,107.853,14.1724141657
2013-07-16 10:15:00,-14.805,15.76880262,9.415498199,-7.8,107.83,14.1654981993
2013-07-16 10:30:00,-14.83,15.84596888,9.333362545,-7.9,108.113,14.083362545
2013-07-16 11:00:00,-14.8,15.64061379,9.329462185,-7.9,108.056,14.0794621849
2013-07-16 11:15:00,-14.82,15.66151952,9.431651861,-7.8,107.988,14.1816518607
2013-07-16 11:30:00,-14.83,15.68505674,9.430967587,-7.8,107.978,14.180967587
2013-07-16 11:45:00,-14.805,15.66435967,9.424941176,-7.8,107.968,14.1749411765
2013-07-16 12:00:00,-14.76,15.71091672,9.482815126,-7.75,107.955,14.2328151261
2013-07-16 12:15:00,-14.75,15.74517084,9.788289316,-7.7,107.985,14.2882893157
2013-07-16 12:30:00,-14.74,15.75853905,9.860469388,-7.65,108.103,14.3604693878
2013-07-16 12:45:00,-14.75,15.68760769,9.796090036,-7.7,108.099,14.296090036
2013-07-16 13:00:00,-14.8,15.68607047,9.848690276,-7.65,108.087,14.3486902761
2013-07-16 13:15:00,-14.8,15.6472593,9.89807443,-7.6,108.028,14.3980744298
2013-07-16 13:30:00,-14.815,15.639018,9.935811525,-7.6,108.033,14.4358115246
2013-07-16 13:45:00,-14.9,15.71731086,9.896842737,-7.6,108.01,14.3968427371
2013-07-16 14:00:00,-14.86,15.79614491,9.907116447,-7.6,108.004,14.4071164466
2013-07-16 14:15:00,-14.895,15.82058786,9.897805522,-7.6,107.946,14.3978055222
